MAC,starttime,endtime,station,strongsignal,weaksignal,times,diff,mobiledevice
dc:6d:cd:f8:a4:9c,13.57,14.1,12,-41,0,0,0,Y
dc:6d:cd:fd:64:b8,16.12,16.32,20,-51,0,0,0,Y
dc:6d:cd:fd:64:b8,09.17,10.5,92,-51,-87,2,36,Y
e0:ac:cb:9f:48:dc,12.15,17.33,317,-50,-86,3,36,Y
e0:b5:2d:3e:eb:f2,10.01,15.03,301,-52,-84,1,32,Y
e0:c9:7a:02:26:7a,16.19,16.28,9,-40,-90,2,50,Y
e4:5a:a2:51:31:08,10.03,11.17,74,-50,-85,3,35,Y
e4:5a:a2:79:5c:92,14.29,17.18,169,-52,0,0,0,Y
e4:5a:a2:81:1d:a0,09.02,17.35,513,-51,-87,2,36,Y
e4:5a:a2:93:73:e2,10.09,11.03,53,-49,0,0,0,Y
e4:5a:a2:a0:32:f1,10.15,10.5,35,-52,-86,2,34,Y
e4:5a:a2:a9:2e:2d,09.02,12.24,201,-58,-86,3,28,Y
e4:5a:a2:b9:30:26,11.44,11.56,12,-34,-90,5,56,Y
e4:5a:a2:c2:d5:46,16.46,17.03,17,-46,-88,2,42,Y
e4:5a:a2:c7:05:96,16.48,17.03,15,-54,-87,12,33,Y
e4:5a:a2:c7:05:96,15.42,16.58,75,-52,-78,13,26,Y
e4:5a:a2:c7:05:96,09.02,11.12,129,-50,-79,22,29,Y
e4:5a:a2:c7:05:96,09.02,13.14,252,-52,-92,22,40,Y
e4:5a:a2:c7:05:96,09.10,17.16,486,-56,-88,25,32,Y
e4:5a:a2:c7:05:96,09.00,17.4,520,-45,-83,24,38,Y
e4:d5:3d:dd:f5:e7,16.36,17.29,52,-51,-74,5,23,Y
e8:80:2e:a2:34:f5,13.32,13.57,24,-53,0,0,0,Y
ec:1d:7f:d1:e6:cf,13.05,17.11,246,-52,-85,16,33,Y
ec:5a:86:1e:81:94,10.03,11.41,97,-52,-86,9,34,Y
ec:5a:86:4d:9d:c8,09.29,09.23,5,-56,-94,17,38,Y
ec:df:3a:92:87:d6,10.15,11.05,49,-44,0,0,0,Y
ec:df:3a:96:cc:a6,16.4,17.21,40,-14,-88,3,74,Y
ec:df:3a:96:cc:a6,16.41,17.21,40,-37,0,0,0,Y
ec:df:3a:96:cc:a6,16.39,17.21,42,-47,-93,11,46,Y
f0:1b:6c:0a:aa:24,14.24,15.59,95,-46,-91,11,45,Y
f0:1b:6c:0b:3f:c0,11.28,11.33,5,-49,-51,2,2,Y
f0:1b:6c:21:bb:bc,11.06,12.38,91,-27,-87,12,60,Y
f0:1b:6c:23:4f:ae,17.4,17.46,5,-46,-90,1,44,Y
f0:1b:6c:25:af:c6,10.15,11.05,50,-46,-83,3,37,Y
f0:1b:6c:3d:da:8e,16.29,15.52,37,-43,-85,24,42,Y
f0:1b:6c:93:64:de,13,13.41,41,-43,-86,10,43,Y
f0:1b:6c:93:64:de,11.15,09.27,107,-47,0,0,0,Y
f0:1b:6c:93:64:de,11.06,16.33,326,-43,0,0,0,Y
f0:1b:6c:ec:a3:76,14.16,15.58,101,-41,0,0,0,Y
f0:1b:6c:ee:a9:dc,15.32,16.49,76,-53,0,0,0,Y
f4:29:81:6a:9c:b2,09.55,10,5,-52,-81,2,29,Y
f4:29:81:6a:9c:b2,16.36,17.29,52,-54,-81,1,27,Y
f4:29:81:6a:9c:b2,11.03,16.28,325,-48,-78,2,30,Y
f4:29:81:c2:c6:89,11.09,13.34,145,-53,-75,7,22,Y
f4:29:81:c2:c6:89,09.35,13.55,260,-57,-85,13,28,Y
f4:29:81:c2:c6:89,09.00,14.17,317,-47,-82,7,35,Y
f4:31:c3:0d:b5:8d,13.42,14.01,19,-52,-53,1,1,Y
fc:1a:11:00:9e:46,16.21,16.09,12,-48,-66,5,18,Y
fc:1a:11:06:8b:d4,16.2,15.14,66,-48,-69,3,21,Y
fc:1a:11:59:c8:0c,10.46,11.17,31,-57,-81,23,24,Y
fc:1a:11:59:c8:0c,10.18,11.22,63,-46,-88,16,42,Y
fc:1a:11:59:c8:0c,15.01,16.19,77,-54,-89,12,35,Y
fc:1a:11:59:c8:0c,14.58,16.19,80,-56,-91,29,35,Y
fc:1a:11:59:c8:0c,14.59,16.44,104,-51,-69,5,18,Y
fc:1a:11:59:c8:0c,09.31,11.22,110,-52,-70,13,18,Y
fc:1a:11:59:c8:0c,15.01,17.16,134,-48,-88,4,40,Y
fc:1a:11:b4:5b:27,10.15,10.59,44,-43,0,0,0,Y
00:08:22:02:39:56,14.1,15.03,52,-55,-80,7,25,Y
00:08:22:50:4f:fc,12.41,13.11,30,-55,-85,23,30,Y
00:08:22:60:43:4a,13.04,13.23,18,-52,-85,1,33,Y
00:08:22:9e:7d:a8,10.12,10.31,18,-51,-74,5,23,Y
00:08:22:e0:50:fc,10.56,11.09,13,-56,-87,31,31,Y
00:61:71:56:29:3b,16.15,17.08,52,-53,-86,5,33,Y
00:61:71:56:29:3b,09.48,17.57,488,-44,-80,3,36,Y
00:71:cc:36:85:d4,17.03,16.23,40,-10,0,0,0,Y
04:e5:36:e6:ea:19,16.09,16.19,10,-54,0,0,0,Y
04:f1:3e:74:29:24,10.08,10.47,38,-28,-87,1,59,Y
08:3e:8e:82:98:4d,17.59,16.45,74,-10,-92,11,82,Y
08:70:45:e6:e6:94,12.14,12.38,24,-25,-90,7,65,Y
0c:77:1a:15:12:32,09.20,17.51,510,-26,-60,1,34,Y
0c:d7:46:c7:18:a2,17.18,17.26,7,-30,0,0,0,Y
10:41:7f:9a:64:93,11.11,13.13,122,-32,-84,1,52,Y
10:41:7f:e9:fb:cd,09.47,11.29,102,-47,0,0,0,Y
10:f6:81:21:38:7c,15.37,15.51,14,-56,-78,2,22,Y
10:f6:81:21:38:7c,09.47,10.39,52,-58,-73,2,15,Y
10:f6:81:4e:aa:04,09.01,11.41,159,-54,-90,5,36,Y
10:f6:81:58:99:00,15.46,17.43,116,-51,-84,2,33,Y
10:f6:81:62:03:5e,10.47,13.18,150,-55,-81,5,26,Y
10:f6:81:62:13:3a,15.15,16.47,91,-56,-84,6,28,Y
10:f6:81:63:53:0e,15.43,15.55,12,-57,0,0,0,Y
10:f6:81:69:35:4e,09.21,10.42,81,-40,-88,1,48,Y
10:f6:81:7e:91:62,14.07,16.08,121,-27,0,0,0,Y
10:f6:81:93:53:aa,17.31,17.39,7,-43,-79,33,36,Y
10:f6:81:93:53:aa,09.49,11.29,99,-45,-77,27,32,Y
10:f6:81:93:53:aa,13.25,17.39,254,-51,-78,23,27,Y
10:f6:81:c6:ef:31,10.12,12.14,121,-53,-82,1,29,Y
10:f6:81:c9:3c:cf,12.24,12.38,14,-53,-86,24,33,Y
10:f6:81:ee:ee:0f,12.31,12.38,7,-38,-85,6,47,Y
10:f6:81:f3:b5:fd,15.15,15.57,41,-37,0,0,0,Y
14:48:8b:38:27:cb,11.54,14.05,131,-41,-82,2,41,Y
14:8f:c6:f1:fd:1e,09.23,17.57,513,-27,-91,1,64,Y
14:99:e2:8f:8e:ff,17.03,17.13,9,-30,0,0,0,Y
18:9e:fc:9b:2e:b0,13.44,14.36,51,-55,0,0,0,Y
18:dc:56:b2:8a:d4,09.13,09.47,33,-46,-87,1,41,Y
18:dc:56:d0:28:20,09.21,10.01,40,-55,0,0,0,Y
18:dc:56:d8:78:92,17.23,17.45,21,-50,-79,9,29,Y
18:dc:56:f0:06:c3,11.48,12.14,26,-56,-84,4,28,Y
18:dc:56:f0:e0:22,14.17,14.23,5,-55,-86,8,31,Y
18:dc:56:f1:5c:5d,09.39,10.17,37,-54,-74,4,20,Y
18:dc:56:f1:5c:5d,12.41,15.51,189,-47,-71,4,24,Y
18:dc:56:f1:5c:5d,14.03,17.59,235,-55,-84,8,29,Y
18:dc:56:f1:5c:5d,09.01,18,538,-55,-82,8,27,Y
18:e3:bc:3d:03:02,11.19,12.38,79,-39,-86,9,47,Y
18:e3:bc:3d:03:02,10.13,11.34,80,-50,-66,6,16,Y
18:e3:bc:3d:03:02,15.03,17.08,124,-53,-87,7,34,Y
18:e3:bc:3d:03:02,12.33,17.08,274,-54,-94,8,40,Y
18:e3:bc:59:57:3c,16.16,17.5,93,-58,0,0,0,Y
18:f6:43:29:3d:96,12.51,15.03,131,-52,-83,2,31,Y
20:c9:d0:32:ce:74,09.41,10.16,35,-53,-92,6,39,Y
20:c9:d0:32:ce:74,16.24,17,35,-52,-94,4,42,Y
24:24:0e:c7:00:06,15.3,15.37,6,-45,0,0,0,Y
24:24:0e:de:7d:f5,09.00,16.17,436,-49,-85,6,36,Y
24:24:0e:de:7d:f5,09.00,16.18,438,-54,-70,4,16,Y
28:56:5a:01:0e:89,10.28,10.35,7,-58,-76,3,18,Y
28:56:5a:05:d4:3b,10.37,15.03,265,-46,-81,1,35,Y
28:56:5a:05:d4:3b,09.07,17.41,514,-54,-87,1,33,Y
28:56:5a:60:4d:01,14.47,15.03,16,-54,0,0,0,Y
28:e1:4c:32:8a:ac,09.59,16.32,393,-45,0,0,0,Y
28:fa:a0:08:c3:ea,12.07,12.38,30,-56,-83,5,27,Y
28:fa:a0:0d:4b:4a,10.51,11.1,19,-56,-85,2,29,Y
28:fa:a0:0f:83:b4,10.27,12.5,143,-45,-85,4,40,Y
28:fa:a0:1a:6a:9c,12.03,12.38,35,-55,-88,3,33,Y
28:fa:a0:1e:9c:16,09.17,15.55,398,-55,-87,3,32,Y
28:fa:a0:1f:37:9e,14.05,14.1,5,-52,-77,9,25,Y
28:fa:a0:5c:c3:aa,12.44,12.5,5,-55,-85,8,30,Y
28:fa:a0:5d:b4:66,11.58,12.3,32,-54,-90,20,36,Y
28:fa:a0:66:6c:e4,12.28,12.43,14,-57,-75,3,18,Y
28:fa:a0:69:3d:a6,15.05,15.17,11,-54,-91,2,37,Y
28:fa:a0:7b:29:24,10.52,11.46,54,-49,-88,7,39,Y
28:fa:a0:7b:c6:5a,14.47,15.31,43,-53,-80,7,27,Y
28:fa:a0:7d:81:3c,15.33,15.43,9,-51,-92,4,41,Y
28:fa:a0:86:90:7c,13.39,14.03,24,-27,-90,11,63,Y
28:fa:a0:9a:a7:c2,17.47,17.53,6,-55,0,0,0,Y
28:fa:a0:ab:15:3f,09.41,17,439,-53,-91,13,38,Y
28:fa:a0:ab:4f:65,14.56,17.29,152,-56,0,0,0,Y
28:fa:a0:b2:02:09,14.36,14.47,10,-56,-83,7,27,Y
28:fa:a0:b3:1c:4b,16.08,16.16,8,-55,-89,22,34,Y
28:fa:a0:b4:d0:65,16.08,16.14,6,-54,-81,14,27,Y
2c:28:2d:8b:75:8f,13.51,16.56,185,-49,-80,8,31,Y
2c:28:2d:8b:75:8f,14.03,17.31,208,-51,-72,3,21,Y
2c:28:2d:99:c0:ce,13.16,13.28,11,-57,-81,1,24,Y
2c:28:2d:e0:a3:6e,09.35,10.35,60,-56,-85,1,29,Y
2c:28:2d:eb:3c:e6,11.5,16.15,264,-53,-80,3,27,Y
2c:33:7a:1f:4f:a2,10.22,13.18,175,-52,-81,24,29,Y
2c:5b:b8:11:07:b5,16.01,17.36,95,-53,-84,26,31,Y
2c:5b:b8:13:17:2f,12.2,12.51,31,-56,-83,5,27,Y
2c:5b:b8:13:17:48,17.26,17.33,6,-52,-84,7,32,Y
2c:5b:b8:13:17:48,12.02,12.2,17,-52,-86,16,34,Y
2c:5b:b8:17:7d:82,10.42,10.34,7,-56,-86,8,30,Y
2c:5b:b8:1d:01:f5,16.33,16.55,22,-59,-84,1,25,Y
2c:5b:b8:1e:20:40,10.47,11.56,68,-28,-86,4,58,Y
2c:5b:b8:1f:67:09,14.4,14.53,12,-59,-75,4,16,Y
2c:5b:b8:1f:67:09,14.4,14.53,12,-55,-71,4,16,Y
2c:5b:b8:27:51:96,14.44,14.53,9,-54,-82,2,28,Y
2c:5b:b8:31:f2:c5,09.00,10.18,78,-58,-89,4,31,Y
2c:5b:b8:38:0c:a3,10.14,10.27,13,-48,-90,12,42,Y
2c:5b:b8:49:e3:a4,17.07,17.44,37,-51,-89,10,38,Y
2c:5b:b8:49:e3:a4,09.17,13.09,231,-33,-85,6,52,Y
2c:5b:b8:49:f0:90,10.15,10.51,36,-50,-84,18,34,Y
2c:5b:b8:57:09:a6,13,14.44,104,-58,-87,1,29,Y
2c:5b:b8:65:ee:97,10.31,11.26,55,-28,-85,1,57,Y
2c:5b:b8:67:b4:c6,16.16,16.28,12,-54,-80,2,26,Y
2c:5b:b8:6a:67:1d,11,11.1,9,-43,-74,3,31,Y
2c:5b:b8:6b:07:60,10.09,13.21,191,-56,-84,2,28,Y
2c:5b:b8:7b:e8:8b,09.44,10.53,68,-56,0,0,0,Y
2c:5b:b8:7d:7e:85,16.15,16.52,37,-59,-82,1,23,Y
2c:5b:b8:85:ac:5d,12.12,17.03,291,-57,0,0,0,Y
2c:5b:b8:9e:bf:ec,14.27,14.34,7,-49,-85,10,36,Y
2c:5b:b8:a3:9c:4f,09.01,10.34,92,-56,0,0,0,Y
2c:5b:b8:ab:fc:99,10.42,10.52,9,-28,-83,1,55,Y
2c:5b:b8:af:24:d0,10.4,11.15,34,-57,0,0,0,Y
2c:5b:b8:b1:3f:08,17.18,17.59,40,-45,-88,39,43,Y
2c:5b:b8:b1:3f:08,09.10,13.33,263,-47,-81,20,34,Y
2c:5b:b8:b1:3f:08,09.07,17.46,518,-46,-90,14,44,Y
2c:5b:b8:b1:3f:08,09.09,17.51,522,-48,-89,16,41,Y
2c:5b:b8:b7:db:5d,10.43,11.23,39,-48,-88,26,40,Y
2c:5b:b8:bc:69:37,15.43,17.33,110,-50,-83,1,33,Y
2c:5b:b8:be:d5:b6,10.03,11.15,71,-46,-87,4,41,Y
2c:5b:b8:be:d5:b6,14.11,17.55,224,-31,-77,4,46,Y
2c:5b:b8:c7:02:c6,15.33,15.19,13,-49,-85,1,36,Y
2c:5b:b8:d7:db:d7,09.01,12.04,182,-28,-84,4,56,Y
2c:5b:b8:d8:a1:a4,11.26,13.21,115,-28,0,0,0,Y
2c:5b:b8:de:b5:d5,12.06,12.44,38,-56,-86,1,30,Y
2c:5b:b8:de:b5:d5,12.06,12.44,38,-55,0,0,0,Y
2c:5b:b8:e3:b5:97,15.17,16.43,86,-28,-81,2,53,Y
2c:5b:b8:e3:d9:dc,09.09,15.24,374,-50,-88,18,38,Y
2c:5b:b8:e3:d9:dc,09.08,17.5,522,-38,-80,11,42,Y
2c:5b:b8:ec:38:96,15.55,17.57,122,-47,-83,4,36,Y
2c:5b:b8:ec:e1:2a,11.13,13.44,150,-29,-90,3,61,Y
2c:5b:b8:f2:33:ca,10.18,10.27,8,-56,0,0,0,Y
2c:5b:b8:f6:0f:7c,10.02,10.09,6,-56,0,0,0,Y
2c:5b:b8:f6:1f:0f,10.44,10.51,6,-56,-87,5,31,Y
2c:5b:b8:f9:de:44,17.54,17.29,24,-55,-85,7,30,Y
2c:5b:b8:fb:5b:1f,15.38,16.01,23,-55,-88,15,33,Y
2c:5b:b8:fb:5b:1f,15.38,16.02,24,-57,-80,1,23,Y
2c:8a:72:4e:ff:b2,15.03,15.59,56,-45,-87,42,42,Y
2c:be:08:82:57:c7,16.32,16.52,20,-56,0,0,0,Y
30:9b:ad:69:39:77,10.27,10.41,14,-46,0,0,0,Y
30:a8:db:8f:cd:22,10.19,09.52,26,-12,0,0,0,Y
34:12:98:cf:60:cd,11.45,12.2,34,-56,-85,3,29,Y
34:12:98:cf:60:cd,11.45,12.2,34,-56,-83,5,27,Y
34:4d:ea:ed:2a:65,12.14,15.15,181,-52,-87,1,35,Y
34:4d:ea:ee:3d:68,13.08,13.21,12,-41,0,0,0,Y
34:69:87:03:57:19,13.48,15.27,99,-48,-86,8,38,Y
38:46:08:d4:58:32,12.41,13.39,57,-51,0,0,0,Y
38:48:4c:55:b3:e5,10.18,10.29,10,-47,-79,1,32,Y
38:48:4c:58:40:e0,12.25,13.01,36,-54,-71,7,17,Y
38:bc:1a:35:59:d2,09.20,11.19,119,-28,-87,1,59,Y
38:bc:1a:43:90:ff,13.07,13.21,14,-42,-85,13,43,Y
38:bc:1a:6c:46:03,17.36,17.54,17,-48,0,0,0,Y
38:bc:1a:d4:cf:07,09.11,09.43,32,-48,-83,1,35,Y
38:bc:1a:df:c3:9c,09.37,09.45,8,-20,-81,10,61,Y
38:bc:1a:f2:6c:c8,12.06,12.56,50,-28,0,0,0,Y
38:bc:1a:fe:64:92,12.06,16.49,282,-57,0,0,0,Y
38:bc:1a:ff:d7:aa,12.27,17.59,331,-27,-92,1,65,Y
38:ca:da:2f:7c:d1,11,16.14,314,-50,-83,1,33,Y
3c:91:57:06:29:56,17.18,17.23,5,-55,-86,2,31,Y
3c:91:57:0e:a2:c7,09.21,09.28,6,-53,-88,2,35,Y
3c:91:57:38:5a:f1,17,17.09,8,-28,0,0,0,Y
3c:a3:48:00:21:2c,15.43,17.32,109,-27,-86,1,59,Y
3c:a3:48:1b:7e:ce,14.05,14.14,8,-47,-85,3,38,Y
3c:a3:48:21:9a:9c,15.2,15.34,14,-26,-93,6,67,Y
3c:a3:48:28:0a:3a,17.09,17,8,-53,0,0,0,Y
3c:a3:48:37:05:4a,15.17,15.22,5,-56,-57,1,1,Y
3c:a3:48:37:8b:ae,10.02,10.08,6,-53,-85,4,32,Y
3c:a3:48:39:50:32,10.21,10.37,16,-57,-81,4,24,Y
3c:a3:48:3c:0b:a4,16.55,17.43,47,-28,0,0,0,Y
3c:a3:48:3f:0e:66,09.42,10.59,76,-45,-84,11,39,Y
3c:a3:48:3f:0e:66,15.27,17.3,122,-48,-87,3,39,Y
3c:a3:48:3f:0e:66,13.21,15.4,138,-49,-78,7,29,Y
3c:a3:48:3f:0e:66,09.23,17.33,490,-50,-65,3,15,Y
3c:a3:48:55:06:2a,12.02,12.14,11,-49,0,0,0,Y
3c:a3:48:55:06:2a,15.21,17.59,157,-47,-81,5,34,Y
3c:a3:48:56:44:32,09.01,10.34,92,-58,0,0,0,Y
3c:a3:48:92:cb:7c,15.51,16.01,10,-58,-81,2,23,Y
3c:a3:48:98:b2:52,13.57,16.02,125,-27,0,0,0,Y
3c:a3:48:b3:f5:7a,13.42,14.36,53,-49,-84,24,35,Y
3c:a3:48:bc:80:ac,09.02,15.4,398,-54,-69,6,15,Y
3c:a3:48:bc:80:ac,09.07,17.46,518,-55,-81,22,26,Y
3c:a3:48:bc:80:ac,09.01,17.51,529,-49,-67,7,18,Y
3c:a3:48:c7:1c:28,10.58,11.04,6,-29,-88,2,59,Y
3c:a3:48:ca:dc:a2,10.09,11.03,54,-55,-79,2,24,Y
3c:a3:48:d8:8c:b8,09.44,15.55,371,-55,0,0,0,Y
3c:a3:48:da:1a:1c,17.29,17.54,24,-57,0,0,0,Y
3c:a3:48:e9:45:12,09.54,10.45,50,-52,-86,1,34,Y
3c:a3:48:ec:c8:3c,17.11,17.39,28,-53,-83,2,30,Y
3c:a3:48:f2:3f:96,12.2,12.44,24,-54,-88,13,34,Y
3c:a3:48:fc:6e:fa,16.55,17.26,30,-11,-89,1,78,Y
3c:cb:7c:17:a2:b0,17.3,17.57,26,-55,-57,2,2,Y
3c:d0:f8:dc:ad:e0,11.29,12.54,84,-27,0,0,0,Y
40:45:da:0b:54:a3,12.02,17.59,356,-51,-77,1,26,Y
40:45:da:10:e3:09,16.35,17.03,28,-48,0,0,0,Y
40:45:da:34:62:1f,14.26,15.48,81,-48,-86,2,38,Y
40:45:da:39:34:e3,10.14,10.39,24,-53,-89,2,36,Y
40:45:da:63:2e:40,17.21,17.31,9,-37,-85,2,48,Y
40:45:da:8d:50:48,10.05,10.14,8,-51,-90,2,39,Y
40:45:da:b5:2e:07,14.14,16.35,141,-46,-64,2,18,Y
40:45:da:cc:26:5a,10.21,16.01,339,-55,-65,2,10,Y
44:4c:0c:aa:49:39,09.03,11.45,161,-55,0,0,0,Y
48:13:f3:00:2f:d1,13.16,15.21,125,-52,-83,31,31,Y
48:13:f3:00:2f:d1,09.09,17.5,521,-56,-84,14,28,Y
48:13:f3:00:2f:d1,09.04,17.59,534,-32,-66,1,34,Y
48:13:f3:00:2f:d1,09.01,17.57,535,-47,-90,4,43,Y
48:13:f3:00:73:b9,09.37,10.01,24,-56,0,0,0,Y
48:13:f3:01:38:cd,10.12,17.03,410,-45,-77,3,32,Y
48:13:f3:01:38:cd,09.39,17.59,500,-48,-80,8,32,Y
48:28:2f:3d:c4:28,12.14,14.21,127,-52,0,0,0,Y
48:43:7c:78:85:88,09.00,17.32,512,-54,-90,25,36,Y
48:6b:2c:04:50:5a,15.24,15.31,7,-52,-88,1,36,Y
48:6b:2c:38:e1:42,09.01,09.18,16,-17,-91,18,74,Y
48:6b:2c:38:e1:42,09.35,11.17,102,-44,-92,7,48,Y
48:6b:2c:38:e1:42,14.57,17.09,131,-45,-91,9,46,Y
48:6b:2c:38:e1:42,14.56,17.59,182,-10,-95,2,85,Y
48:6b:2c:38:e1:42,09.00,17.59,539,-40,-83,1,43,Y
48:6b:2c:54:a4:fa,14.49,14.56,7,-25,-88,4,63,Y
48:6b:2c:bb:31:a8,15.47,16.38,51,-47,0,0,0,Y
48:6b:2c:d7:f7:94,09.47,09.52,5,-51,-91,5,40,Y
48:6b:2c:e0:11:6c,10.06,10.27,20,-52,-63,1,11,Y
48:6b:2c:f1:4a:a8,12.5,14.44,113,-26,0,0,0,Y
48:e9:f1:d3:4d:be,09.59,11.13,73,-49,0,0,0,Y
48:e9:f1:d3:4d:be,15.15,17.47,151,-48,0,0,0,Y
50:7a:55:89:f6:50,15.46,16.02,16,-54,-84,13,30,Y
50:7a:55:a1:84:ca,10.42,16.28,346,-58,0,0,0,Y
5c:96:9d:d1:f9:cf,16.14,16.2,5,-54,-72,8,18,Y
5c:97:f3:38:6e:f8,10.02,12.2,137,-45,-76,8,31,Y
5c:97:f3:38:6e:f8,13,17.57,296,-50,-80,15,30,Y
60:51:2c:fd:76:25,15.51,17.29,97,-51,0,0,0,Y
60:92:17:52:69:54,09.00,16.17,436,-51,-93,19,42,Y
60:92:17:cd:fe:eb,09.53,11.58,124,-54,0,0,0,Y
60:92:17:cd:fe:eb,09.27,12.38,190,-46,-85,1,39,Y
60:a3:7d:11:21:2d,09.01,09.28,26,-53,0,0,0,Y
60:d9:a0:dc:01:3d,10.34,10.52,17,-27,0,0,0,Y
60:d9:a0:df:0e:d6,15.03,15.27,24,-42,0,0,0,Y
60:d9:a0:df:0e:d6,12.2,17.46,326,-43,-89,12,46,Y
60:d9:a0:df:0e:d6,10.35,17.46,431,-42,-88,9,46,Y
68:3e:34:04:0a:75,11.36,11.45,9,-28,-90,8,62,Y
68:3e:34:17:38:11,12.42,15.03,140,-52,0,0,0,Y
68:3e:34:21:8a:a6,16.21,17.16,54,-56,-86,5,30,Y
68:3e:34:5c:23:16,13.59,16.08,129,-52,0,0,0,Y
68:3e:34:6d:72:7d,14.53,17.03,130,-53,-84,1,31,Y
68:3e:34:73:cc:8f,09.07,09.30,22,-55,-83,19,28,Y
68:3e:34:7d:e7:d4,13.16,13.28,12,-51,-92,20,41,Y
68:3e:34:7d:e7:d4,10.01,17.11,430,-48,-91,28,43,Y
68:3e:34:7d:e7:d4,09.22,17.12,469,-56,-88,23,32,Y
68:3e:34:7d:e7:d4,09.22,17.12,469,-43,-90,25,47,Y
68:3e:34:9a:fb:03,09.30,17.35,485,-47,-81,6,34,Y
68:3e:34:a8:07:ff,13.49,16.43,174,-32,0,0,0,Y
68:3e:34:bc:8c:de,11.19,13.1,111,-54,0,0,0,Y
68:3e:34:c6:50:a9,13.36,15.27,111,-45,-68,6,23,Y
68:3e:34:c6:50:a9,13.36,15.27,111,-48,-76,4,28,Y
68:3e:34:ce:21:59,09.28,12.27,179,-49,-81,4,32,Y
68:3e:34:ce:21:59,09.55,17.03,428,-46,-83,4,37,Y
68:3e:34:ce:21:59,09.39,17.38,479,-50,-87,12,37,Y
68:a8:6d:98:e1:78,16.49,17.01,11,-49,0,0,0,Y
6c:25:b9:16:b3:b0,15.55,16.29,33,-50,0,0,0,Y
6c:25:b9:22:52:9e,12.03,09.19,163,-42,0,0,0,Y
6c:25:b9:25:6b:e0,17.18,17.26,7,-53,-88,31,35,Y
6c:25:b9:33:e8:0a,17.36,17.41,5,-56,-81,1,25,Y
6c:25:b9:35:09:f8,16.55,17.35,40,-51,-88,15,37,Y
6c:25:b9:5e:2f:f6,12.17,12.42,25,-54,-81,1,27,Y
6c:25:b9:5f:1a:98,12.26,12.42,16,-55,-84,6,29,Y
6c:25:b9:5f:9e:be,11.14,11.04,10,-45,-89,1,44,Y
6c:25:b9:6c:d7:42,16.41,16.55,14,-49,0,0,0,Y
6c:25:b9:8f:52:08,12.25,12.32,7,-54,-60,1,6,Y
6c:25:b9:c1:af:e6,16.01,15.43,17,-48,0,0,0,Y
6c:25:b9:ce:e9:26,09.42,10.17,34,-58,-80,7,22,Y
6c:25:b9:d0:49:14,09.00,09.13,13,-12,-89,1,77,Y
6c:25:b9:d8:b9:dc,09.02,09.18,15,-47,-83,2,36,Y
6c:25:b9:dd:3e:2e,09.56,10.07,10,-50,0,0,0,Y
6c:25:b9:e9:fb:5e,14.27,14.34,6,-51,-89,1,38,Y
6c:70:9f:10:0f:94,10.07,11.23,75,-56,-71,1,15,Y
70:18:8b:81:2b:7b,09.04,09.14,10,-41,0,0,0,Y
70:81:eb:58:dc:d1,09.56,10.28,31,-48,0,0,0,Y
70:81:eb:95:6a:7f,14.41,17.3,169,-46,0,0,0,Y
74:04:2b:4b:da:7c,09.19,13.18,238,-53,-76,1,23,Y
74:1b:b2:a7:f6:39,13.36,13.42,5,-50,-73,8,23,Y
74:ac:5f:1d:d0:ce,11.02,15.03,241,-50,-91,5,41,Y
74:ac:5f:2a:4a:9c,14.34,16.3,116,-48,-91,43,43,Y
74:ad:b7:14:3a:b9,09.18,09.27,8,-51,-78,6,27,Y
74:ad:b7:47:ca:f5,09.48,10.14,26,-44,-82,3,38,Y
74:ad:b7:53:c3:6d,13.16,13.42,26,-24,-91,9,67,Y
74:ad:b7:a6:73:24,13.15,13.46,30,-51,-80,3,29,Y
74:ad:b7:cb:14:36,11.02,17.41,399,-47,-88,2,41,Y
74:ad:b7:cb:53:80,15.12,14.53,19,-52,-57,1,5,Y
78:7e:61:19:40:4a,11.01,11.07,6,-12,0,0,0,Y
78:7e:61:2c:2c:0c,09.07,17.59,531,-31,-87,5,56,Y
78:d7:5f:04:a8:d4,11.07,11.23,15,-57,-83,2,26,Y
7c:fa:df:5b:5d:f0,11.37,13.57,139,-47,-86,4,39,Y
80:22:75:09:9f:46,16.14,16.42,27,-29,0,0,0,Y
80:41:4e:0d:46:c2,15.51,17.03,72,-46,-89,5,43,Y
80:41:4e:46:7d:cc,10.53,11.07,13,-46,0,0,0,Y
80:41:4e:50:14:ec,09.44,10.27,42,-52,0,0,0,Y
80:41:4e:53:b6:72,14.08,16.08,120,-44,-86,2,42,Y
80:41:4e:73:4b:10,15.43,17.05,82,-47,-79,27,32,Y
80:41:4e:73:4b:10,09.41,11.32,111,-43,-80,24,37,Y
80:41:4e:73:4b:10,14.23,17.26,183,-49,-88,37,39,Y
80:41:4e:c5:4d:53,17.26,17.41,15,-56,-87,20,31,Y
80:41:4e:ce:50:3d,11.53,12.27,33,-54,-81,1,27,Y
80:41:4e:cf:77:cf,14.57,17.26,148,-52,-87,13,35,Y
80:41:4e:d0:b4:0f,14.12,14.17,5,-53,0,0,0,Y
80:41:4e:e1:0a:17,13.08,13.13,5,-56,0,0,0,Y
80:41:4e:e1:0a:17,16.51,17.03,11,-52,-85,3,33,Y
84:10:0d:8f:32:83,10.39,10.44,5,-56,-90,16,34,Y
84:74:2a:a9:af:12,10.11,11.26,75,-49,-90,8,41,Y
